130.191.68.21	mich.sdsu.edu
130.191.68.22	horn.sdsu.edu
130.191.68.25	zulu2.sdsu.edu
130.191.68.26	nia2.sdsu.edu
130.191.68.27	spear1.sdsu.edu
130.191.68.39	netman.sdsu.edu
130.191.68.41	gstockda.sdsu.edu
130.191.68.45	calpatch.sdsu.edu
130.191.68.53	shona1.sdsu.edu
130.191.68.54	quasi.sdsu.edu
130.191.68.55	rigor.sdsu.edu
130.191.68.56	anova.sdsu.edu
130.191.68.57	omega.sdsu.edu
130.191.68.58	canaan.sdsu.edu
130.191.68.59	nia3.sdsu.edu
130.191.68.60	nia4.sdsu.edu
130.191.68.61	ssg-storage.sdsu.edu
130.191.68.62	ssg-helpdesk.sdsu.edu
130.191.68.177	rapster.sdsu.edu
130.191.68.178	coolhand.sdsu.edu
130.191.68.201	imani.sdsu.edu
130.191.68.234	elmo.sdsu.edu
130.191.68.249	ssrlnts1.sdsu.edu
130.191.69.3	911.sdsu.edu
130.191.69.4	clew.sdsu.edu
130.191.69.7	supa.sdsu.edu
130.191.69.8	pep.sdsu.edu
130.191.69.10	gymnastics.sdsu.edu
130.191.69.40	dpspidfd.sdsu.edu
130.191.69.41	dpspid01.sdsu.edu
130.191.69.45	e911.sdsu.edu
130.191.69.46	sharp.sdsu.edu
130.191.69.47	sunrise.sdsu.edu
130.191.69.48	sunburst.sdsu.edu
130.191.69.49	aurora.sdsu.edu
130.191.69.50	pacifica.sdsu.edu
130.191.69.59	dawn.sdsu.edu
130.191.69.69	sgt311.sdsu.edu
130.191.69.200	rims1.sdsu.edu
130.191.69.201	rims2.sdsu.edu
130.191.71.10	surf10.sdsu.edu
130.191.71.11	surf11.sdsu.edu
130.191.71.12	surf12.sdsu.edu
130.191.71.13	surf13.sdsu.edu
130.191.71.14	surf14.sdsu.edu
130.191.71.15	surf15.sdsu.edu
130.191.71.16	surf16.sdsu.edu
130.191.71.17	surf17.sdsu.edu
130.191.71.20	surf20.sdsu.edu
130.191.71.21	surf21.sdsu.edu
130.191.71.22	surf22.sdsu.edu
130.191.71.23	surf23.sdsu.edu
130.191.71.24	surf24.sdsu.edu
130.191.71.25	surf25.sdsu.edu
130.191.71.26	surf26.sdsu.edu
130.191.71.27	surf27.sdsu.edu
130.191.71.30	surf30.sdsu.edu
130.191.71.31	surf31.sdsu.edu
130.191.71.32	surf32.sdsu.edu
130.191.71.33	surf33.sdsu.edu
130.191.71.34	surf34.sdsu.edu
130.191.71.35	surf35.sdsu.edu
130.191.71.36	surf36.sdsu.edu
130.191.71.37	surf37.sdsu.edu
130.191.71.40	surf40.sdsu.edu
130.191.71.41	surf41.sdsu.edu
130.191.71.42	surf42.sdsu.edu
130.191.71.43	surf43.sdsu.edu
130.191.71.44	surf44.sdsu.edu
130.191.71.45	surf45.sdsu.edu
130.191.71.46	surf46.sdsu.edu
130.191.71.47	surf47.sdsu.edu
130.191.71.50	surf50.sdsu.edu
130.191.71.51	surf51.sdsu.edu
130.191.71.52	surf52.sdsu.edu
130.191.71.53	surf53.sdsu.edu
130.191.71.54	surf54.sdsu.edu
130.191.71.55	surf55.sdsu.edu
130.191.71.56	surf56.sdsu.edu
130.191.71.60	surf60.sdsu.edu
130.191.71.61	surf61.sdsu.edu
130.191.71.62	surf62.sdsu.edu
130.191.71.63	surf63.sdsu.edu
130.191.71.64	surf64.sdsu.edu
130.191.71.65	surf65.sdsu.edu
130.191.71.66	surf66.sdsu.edu
130.191.71.67	surf67.sdsu.edu
130.191.71.70	surf70.sdsu.edu
130.191.71.71	surf71.sdsu.edu
130.191.71.72	surf72.sdsu.edu
130.191.71.73	surf73.sdsu.edu
130.191.71.74	surf74.sdsu.edu
130.191.71.75	surf75.sdsu.edu
130.191.71.76	surf76.sdsu.edu
130.191.71.77	surf77.sdsu.edu
130.191.71.80	surf80.sdsu.edu
130.191.71.81	surf81.sdsu.edu
130.191.71.82	surf82.sdsu.edu
130.191.71.83	surf83.sdsu.edu
130.191.71.84	surf84.sdsu.edu
130.191.71.85	surf85.sdsu.edu
130.191.71.86	surf86.sdsu.edu
130.191.71.87	surf87.sdsu.edu
130.191.71.90	surf90.sdsu.edu
130.191.71.91	surf91.sdsu.edu
130.191.71.92	surf92.sdsu.edu
130.191.71.93	surf93.sdsu.edu
130.191.71.94	surf94.sdsu.edu
130.191.73.24	choice.sdsu.edu
130.191.74.7	pipeline.sdsu.edu
130.191.74.8	piprofile.sdsu.edu
130.191.74.10	moonstone.foundation.sdsu.edu
130.191.74.26	mx-1.projects.sdsu.edu
130.191.74.41	infoed.sdsu.edu
130.191.74.42	infoedialfa.sdsu.edu
130.191.74.43	infoeditest.sdsu.edu
130.191.74.48	infoedwebtest.sdsu.edu
130.191.74.60	ems.foundation.sdsu.edu
130.191.74.132	www.tto.sdsu.edu
130.191.74.134	iemm.sdsu.edu
130.191.74.140	help.foundation.sdsu.edu
130.191.74.141	era.foundation.sdsu.edu
130.191.74.144	rtc.sdsu.edu
130.191.74.196	selfservice.foundation.sdsu.edu
130.191.74.197	filex.foundation.sdsu.edu
130.191.74.206	support.foundation.sdsu.edu
130.191.74.211	jira.foundation.sdsu.edu
130.191.74.220	filer.foundation.sdsu.edu
130.191.74.222	access.foundation.sdsu.edu
130.191.75.2	harold.sdsu.edu
130.191.75.53	asmail.sdsu.edu
130.191.75.202	as-arla-fett.as-domain.sdsu.edu
130.191.75.203	as-boba-fett.as-domain.sdsu.edu
130.191.75.204	as-jango-fett.as-domain.sdsu.edu
130.191.75.207	encoder.sdsu.edu
130.191.75.221	titanic.sdsu.edu
130.191.76.34	dewey.sdsu.edu
130.191.77.5	membership.sdsu.edu
130.191.77.18	protrack.sdsu.edu
130.191.77.20	gonzo.sdsu.edu
130.191.77.21	rizzo.sdsu.edu
130.191.77.22	fozzy.sdsu.edu
130.191.77.91	gor.sdsu.edu
130.191.77.120	mrrogers.sdsu.edu
130.191.77.125	ozonee.sdsu.edu
130.191.77.156	ramsey.sdsu.edu
130.191.77.158	kpbseditnet.sdsu.edu
130.191.77.212	bruce-r.sdsu.edu
130.191.78.2	aztecws.sdsu.edu
130.191.78.7	meet.sdsu.edu
130.191.78.8	aztecsan.sdsu.edu
130.191.78.20	aztecsplunk.sdsu.edu
130.191.78.21	aztecvcenter.sdsu.edu
130.191.78.32	fmpsrvr.sdsu.edu
130.191.78.39	azgateway.sdsu.edu
130.191.78.42	ex2010.sdsu.edu
130.191.78.43	barracuda.sdsu.edu
130.191.78.44	darth.sdsu.edu
130.191.78.45	fred.sdsu.edu
130.191.78.46	fms.sdsu.edu
130.191.78.59	aztecdb.sdsu.edu
130.191.78.60	fara.sdsu.edu
130.191.78.65	kronostest.aztecshops.com.sdsu.edu
130.191.78.70	image.sdsu.edu
130.191.78.80	azteccms.sdsu.edu
130.191.78.86	aztecsan2.sdsu.edu
130.191.78.98	aztecshare.sdsu.edu
130.191.78.99	aztecbackup.sdsu.edu
130.191.78.100	az.sdsu.edu
130.191.78.135	jahan.sdsu.edu
130.191.78.138	houdini.sdsu.edu
130.191.78.141	cora.sdsu.edu
130.191.78.231	customized.sdsu.edu
130.191.78.240	buffy.sdsu.edu
130.191.78.248	ascs.sdsu.edu
130.191.79.1	lheath.sdsu.edu
130.191.81.2	skippypoo.sdsu.edu
130.191.81.11	wireshark.sdsu.edu
130.191.81.21	seeker.sdsu.edu
130.191.81.25	bman.sdsu.edu
130.191.81.30	ccm-pub.sdsu.edu
130.191.81.31	ccm-sub1.sdsu.edu
130.191.81.32	shaggy.sdsu.edu
130.191.81.33	skooby.sdsu.edu
130.191.81.52	spiv.sdsu.edu
130.191.81.53	lapaz.sdsu.edu
130.191.81.69	bones.sdsu.edu
130.191.81.73	bolts.sdsu.edu
130.191.86.139	ilon-physics.sdsu.edu
130.191.87.1	chapultepecfp2.sdsu.edu
130.191.87.2	tenochcafp2.sdsu.edu
130.191.87.3	cuicacallifp2.sdsu.edu
130.191.87.4	zurafp2.sdsu.edu
130.191.87.5	olmecafp2.sdsu.edu
130.191.87.6	mayafp2.sdsu.edu
130.191.87.7	villaalvaradofp2.sdsu.edu
130.191.88.10	shine.sdsu.edu
130.191.88.12	shs.sdsu.edu
130.191.88.13	shsdmz.sdsu.edu
130.191.88.16	shswebmail.sdsu.edu
130.191.88.20	healtheconnect.sdsu.edu
130.191.89.2	csstest.sdsu.edu
130.191.92.10	e027358.ba.sdsu.edu
130.191.92.12	e027940-ads-pkg.sdsu.edu
130.191.92.15	e027387.ba.sdsu.edu
130.191.92.136	teleboss.sdsu.edu
130.191.92.194	solidus.sdsu.edu
130.191.92.196	pinnacle.sdsu.edu
130.191.92.198	ispeech.sdsu.edu
130.191.92.200	cmg.sdsu.edu
130.191.96.10	ivcmcv.sdsu.edu
130.191.96.220	ivcupdates.sdsu.edu
130.191.96.225	ivcampus.sdsu.edu
130.191.96.227	ccbres1.sdsu.edu
130.191.96.242	jaic.sdsu.edu
130.191.97.45	owaivcampus.sdsu.edu
130.191.97.63	ivc-1.sdsu.edu
130.191.97.64	ivc-1-mac1.sdsu.edu
130.191.97.65	ivc-1-mac2.sdsu.edu
130.191.97.66	ivc-1-mac3.sdsu.edu
130.191.97.67	ivc-1-mac4.sdsu.edu
130.191.97.68	ivc-1-mac5.sdsu.edu
130.191.97.69	ivc-1-mac6.sdsu.edu
130.191.97.70	ivc-1-mac7.sdsu.edu
130.191.97.71	ivc-1-mac8.sdsu.edu
130.191.97.72	ivc-1-mac9.sdsu.edu
130.191.97.73	ivc-1-mac10.sdsu.edu
130.191.97.74	ivc-1-mac11.sdsu.edu
130.191.97.75	ivc-1-mac12.sdsu.edu
130.191.97.76	ivc-1-mac13.sdsu.edu
130.191.97.77	ivc-1-mac14.sdsu.edu
130.191.97.78	ivc-1-mac15.sdsu.edu
130.191.97.79	ivc-1-mac16.sdsu.edu
130.191.97.80	ivc-1-mac17.sdsu.edu
130.191.97.81	ivc-1-mac18.sdsu.edu
130.191.97.82	ivc-1-mac19.sdsu.edu
130.191.97.83	ivc-1-mac20.sdsu.edu
130.191.97.84	ivc-1-mac21.sdsu.edu
130.191.97.85	ivc-1-mac22.sdsu.edu
130.191.97.86	ivc-1-mac23.sdsu.edu
130.191.97.87	ivc-1-mac24.sdsu.edu
130.191.97.88	ivc-1-mac25.sdsu.edu
130.191.97.89	ivc-1-mac26.sdsu.edu
130.191.97.90	ivc-1-mac27.sdsu.edu
130.191.97.91	ivc-1-mac28.sdsu.edu
130.191.97.92	ivc-1-mac29.sdsu.edu
130.191.97.93	ivc-1-mac30.sdsu.edu
130.191.97.152	imperial.sdsu.edu
130.191.97.171	sdsuivc.sdsu.edu
130.191.97.215	assist1.sdsu.edu
130.191.97.228	teched.sdsu.edu
130.191.98.126	arielivc.sdsu.edu
130.191.98.249	adminivc.sdsu.edu
130.191.100.71	oldshadow.sdsu.edu
130.191.101.4	athrs6k.sdsu.edu
130.191.101.12	ohaxserve.sdsu.edu
130.191.101.21	pp-gis.sdsu.edu
130.191.101.32	csheriff02.ba.sdsu.edu
130.191.101.35	ppmmsdb.ba.sdsu.edu
130.191.101.132	bernard1.sdsu.edu
130.191.101.133	bernard2.sdsu.edu
130.191.101.138	request.sdsu.edu
130.191.101.140	batsweb.sdsu.edu
130.191.101.141	mmtest.sdsu.edu
130.191.101.142	impulse.sdsu.edu
130.191.101.145	calendar.sdsu.edu
130.191.101.146	chaos.sdsu.edu
130.191.101.147	notify.sdsu.edu
130.191.101.161	sandbox-11g.sdsu.edu
130.191.101.173	ppmmsapp.ba.sdsu.edu
130.191.102.1	huntley-geo.sdsu.edu
130.191.102.2	marshall-geo.sdsu.edu
130.191.102.3	mwalawender.sdsu.edu
130.191.102.4	kbertine.sdsu.edu
130.191.102.5	pabbott.sdsu.edu
130.191.102.6	gjiracek.sdsu.edu
130.191.102.7	gastil.sdsu.edu
130.191.102.55	chec-tessa.sdsu.edu
130.191.102.56	chec-mike.sdsu.edu
130.191.102.107	avpaa-nb02.sdsu.edu
130.191.102.111	avpaa01.sdsu.edu
130.191.102.112	avpaa02.sdsu.edu
130.191.102.113	avpaa03.sdsu.edu
130.191.102.114	avpaa04.sdsu.edu
130.191.102.115	avpaa05.sdsu.edu
130.191.102.121	fang.sdsu.edu
130.191.102.122	azkaban.sdsu.edu
130.191.102.123	muggle.sdsu.edu
130.191.102.125	stew.sdsu.edu
130.191.103.4	abet.sdsu.edu
130.191.103.5	istanbul.sdsu.edu
130.191.103.8	gets2005.sdsu.edu
130.191.103.9	robotsoccer.sdsu.edu
130.191.103.10	ushaf.sdsu.edu
130.191.103.11	undici.engineering.sdsu.edu
130.191.103.12	dodici.engineering.sdsu.edu
130.191.103.13	tredici.engineering.sdsu.edu
130.191.103.14	quattordici.engineering.sdsu.edu
130.191.103.17	ozgur.sdsu.edu
130.191.103.18	sandstorm.sdsu.edu
130.191.103.19	veritas.sdsu.edu
130.191.103.21	bscwserver.sdsu.edu
130.191.103.49	suleyman.sdsu.edu
130.191.103.103	symbian.sdsu.edu
130.191.106.1	cartman.sdsu.edu
130.191.106.23	ariel.sdsu.edu
130.191.106.90	iservices.sdsu.edu
130.191.107.2	esit002.sdsu.edu
130.191.107.3	apollo.sdsu.edu
130.191.107.4	lprserver.sdsu.edu
130.191.107.5	orbit.sdsu.edu
130.191.107.7	mordor.sdsu.edu
130.191.107.8	wembley.sdsu.edu
130.191.107.10	webdesk.sdsu.edu
130.191.107.12	offbase.sdsu.edu
130.191.107.18	essp.sdsu.edu
130.191.107.19	esms.sdsu.edu
130.191.107.35	widget.sdsu.edu
130.191.107.36	qwerty.sdsu.edu
130.191.107.37	scoop.sdsu.edu
130.191.107.38	press.sdsu.edu
130.191.107.39	100acre.sdsu.edu
130.191.107.40	eieio.sdsu.edu
130.191.107.41	farm.sdsu.edu
130.191.107.42	pig.sdsu.edu
130.191.107.43	hen.sdsu.edu
130.191.107.44	cow.sdsu.edu
130.191.107.45	cat.sdsu.edu
130.191.107.57	esappd1.sdsu.edu
130.191.107.71	frsx.sdsu.edu
130.191.107.140	area51.sdsu.edu
130.191.107.141	fragment.sdsu.edu
130.191.107.142	device.sdsu.edu
130.191.107.143	null.sdsu.edu
130.191.107.144	zero.sdsu.edu
130.191.107.153	womama.sdsu.edu
130.191.107.171	silver.sdsu.edu
130.191.107.172	zinc.sdsu.edu
130.191.107.176	beam.sdsu.edu
130.191.107.180	scooby.sdsu.edu
130.191.107.181	scrappy.sdsu.edu
130.191.107.183	goldrush.sdsu.edu
130.191.107.186	zuma.sdsu.edu
130.191.107.196	oid.sdsu.edu
130.191.107.199	radium.sdsu.edu
130.191.112.220	arts-ltrs.sdsu.edu
130.191.112.221	arts-ltrs-mac1.sdsu.edu
130.191.112.222	arts-ltrs-mac2.sdsu.edu
130.191.112.223	arts-ltrs-mac3.sdsu.edu
130.191.112.224	arts-ltrs-mac4.sdsu.edu
130.191.112.225	arts-ltrs-mac5.sdsu.edu
130.191.112.226	arts-ltrs-mac6.sdsu.edu
130.191.112.227	arts-ltrs-mac7.sdsu.edu
130.191.112.228	arts-ltrs-mac8.sdsu.edu
130.191.112.229	arts-ltrs-mac9.sdsu.edu
130.191.112.230	arts-ltrs-mac10.sdsu.edu
130.191.112.231	arts-ltrs-mac11.sdsu.edu
130.191.112.232	arts-ltrs-mac12.sdsu.edu
130.191.112.233	arts-ltrs-mac13.sdsu.edu
130.191.112.234	arts-ltrs-mac14.sdsu.edu
130.191.112.235	arts-ltrs-mac15.sdsu.edu
130.191.112.236	arts-ltrs-mac16.sdsu.edu
130.191.112.237	arts-ltrs-mac17.sdsu.edu
130.191.112.238	arts-ltrs-mac18.sdsu.edu
130.191.112.239	arts-ltrs-mac19.sdsu.edu
130.191.112.240	arts-ltrs-mac20.sdsu.edu
130.191.112.241	arts-ltrs-mac21.sdsu.edu
130.191.112.242	arts-ltrs-mac22.sdsu.edu
130.191.112.243	arts-ltrs-mac23.sdsu.edu
130.191.112.244	arts-ltrs-mac24.sdsu.edu
130.191.112.245	arts-ltrs-mac25.sdsu.edu
130.191.112.246	arts-ltrs-mac26.sdsu.edu
130.191.112.247	arts-ltrs-mac27.sdsu.edu
130.191.112.248	arts-ltrs-mac28.sdsu.edu
130.191.112.249	arts-ltrs-mac29.sdsu.edu
130.191.112.250	arts-ltrs-mac30.sdsu.edu
130.191.114.15	anthro.sdsu.edu
130.191.117.69	aporia.sdsu.edu
130.191.117.248	trolleytracker.sdsu.edu
130.191.118.3	geography.sdsu.edu
130.191.118.4	www.nps.sdsu.edu
130.191.118.6	strabo.sdsu.edu
130.191.118.8	tsunami.sdsu.edu
130.191.118.10	typhoon.sdsu.edu
130.191.118.17	boreal.sdsu.edu
130.191.118.18	serengeti.sdsu.edu
130.191.118.20	regal.sdsu.edu
130.191.118.30	geosun1.sdsu.edu
130.191.118.31	twister.sdsu.edu
130.191.118.35	rainforest.sdsu.edu
130.191.118.37	irsr.sdsu.edu
130.191.118.40	geosun22.sdsu.edu
130.191.118.41	geosrv1.sdsu.edu
130.191.118.47	geogmail.sdsu.edu
130.191.118.55	geoinfo.sdsu.edu
130.191.118.57	geog-1.sdsu.edu
130.191.118.59	vision.sdsu.edu
130.191.118.60	oldmap.sdsu.edu
130.191.118.61	geog-1-mac4.sdsu.edu
130.191.118.62	calgeography.sdsu.edu
130.191.118.63	geog-1-mac6.sdsu.edu
130.191.118.64	goldenmonkey.sdsu.edu
130.191.118.65	geog-1-mac8.sdsu.edu
130.191.118.66	geog-1-mac9.sdsu.edu
130.191.118.67	geog-1-mac10.sdsu.edu
130.191.118.68	geog-1-mac11.sdsu.edu
130.191.118.69	geog-1-mac12.sdsu.edu
130.191.118.70	geog-1-mac13.sdsu.edu
130.191.118.71	geog-1-mac14.sdsu.edu
130.191.118.72	geog-1-mac15.sdsu.edu
130.191.118.73	geog-1-mac16.sdsu.edu
130.191.118.74	geog-1-mac17.sdsu.edu
130.191.118.75	geog-1-mac18.sdsu.edu
130.191.118.76	geog-1-mac19.sdsu.edu
130.191.118.77	geog-1-mac20.sdsu.edu
130.191.118.78	geog-1-mac21.sdsu.edu
130.191.118.79	geog-1-mac22.sdsu.edu
130.191.118.80	geog-1-mac23.sdsu.edu
130.191.118.81	geog-1-mac24.sdsu.edu
130.191.118.82	geog-1-mac25.sdsu.edu
130.191.118.83	geog-1-mac26.sdsu.edu
130.191.118.84	geog-1-mac27.sdsu.edu
130.191.118.85	geog-1-mac28.sdsu.edu
130.191.118.86	geog-1-mac29.sdsu.edu
130.191.118.87	geog-1-mac30.sdsu.edu
130.191.118.88	arctic.sdsu.edu
130.191.118.106	geoplone.sdsu.edu
130.191.118.124	www.dmaps.sdsu.edu
130.191.118.129	dexcc.sdsu.edu
130.191.118.153	savanna.sdsu.edu
130.191.118.154	alpine.sdsu.edu
130.191.118.173	plateau.sdsu.edu
130.191.118.186	geoportal.sdsu.edu
130.191.118.201	tyrian.sdsu.edu
130.191.118.233	socialmedia.sdsu.edu
130.191.118.235	hurricane.sdsu.edu
130.191.118.237	nullah.sdsu.edu
130.191.118.238	doline.sdsu.edu
130.191.118.239	simoom.sdsu.edu
130.191.118.240	cluse.sdsu.edu
130.191.118.241	geosvn.sdsu.edu
130.191.118.242	firth.sdsu.edu
130.191.118.243	pampa.sdsu.edu
130.191.118.244	bora.sdsu.edu
130.191.118.245	zonda.sdsu.edu
130.191.118.246	neve.sdsu.edu
130.191.118.247	haar.sdsu.edu
130.191.118.248	pike.sdsu.edu
130.191.118.249	brae.sdsu.edu
130.191.118.250	geoarcserv.sdsu.edu
130.191.118.251	trw.sdsu.edu
130.191.120.4	babb.sdsu.edu
130.191.120.14	bsmm.sdsu.edu
130.191.120.21	stromberg.sdsu.edu
130.191.120.31	larc-mac-1.sdsu.edu
130.191.120.35	larc-mac-7.sdsu.edu
130.191.120.36	bus.sdsu.edu
130.191.120.37	printstore.sdsu.edu
130.191.120.51	beasty.sdsu.edu
130.191.120.101	styx.sdsu.edu
130.191.120.102	astr-temp2.sdsu.edu
130.191.120.103	astr-temp3.sdsu.edu
130.191.120.104	astr-temp4.sdsu.edu
130.191.120.105	astr-temp5.sdsu.edu
130.191.120.113	bus-serv2.sdsu.edu
130.191.120.114	bservices.sdsu.edu
130.191.120.117	bus-serv.sdsu.edu
130.191.120.154	abcode.sdsu.edu
130.191.120.182	reprostore.sdsu.edu
130.191.120.184	repro.sdsu.edu
130.191.121.3	workstation.viz.sdsu.edu
130.191.121.4	kvm.viz.sdsu.edu
130.191.121.5	netbotz.viz.sdsu.edu
130.191.121.20	blade-t.viz.sdsu.edu
130.191.121.21	blade-t1.viz.sdsu.edu
130.191.121.22	blade-t2.viz.sdsu.edu
130.191.121.23	blade-t3.viz.sdsu.edu
130.191.121.24	blade-t4.viz.sdsu.edu
130.191.121.25	blade-t5.viz.sdsu.edu
130.191.121.26	blade-t6.viz.sdsu.edu
130.191.121.27	blade-t7.viz.sdsu.edu
130.191.121.28	blade-t8.viz.sdsu.edu
130.191.121.30	blade-h.viz.sdsu.edu
130.191.121.31	blade-h1.viz.sdsu.edu
130.191.121.32	blade-h2.viz.sdsu.edu
130.191.121.33	blade-h3.viz.sdsu.edu
130.191.121.34	blade-h4.viz.sdsu.edu
130.191.121.35	blade-h5.viz.sdsu.edu
130.191.121.36	blade-h6.viz.sdsu.edu
130.191.121.37	blade-h7.viz.sdsu.edu
130.191.121.38	blade-h8.viz.sdsu.edu
130.191.121.39	blade-h9.viz.sdsu.edu
130.191.121.40	blade-h10.viz.sdsu.edu
130.191.121.41	blade-h11.viz.sdsu.edu
130.191.121.42	blade-h12.viz.sdsu.edu
130.191.121.43	blade-h13.viz.sdsu.edu
130.191.121.44	blade-h14.viz.sdsu.edu
130.191.125.26	buddha.sdsu.edu
130.191.125.64	e001957.sdsu.edu
130.191.125.72	zebra.sdsu.edu
130.191.125.80	ebony.sdsu.edu
130.191.125.93	cyndyr.sdsu.edu
130.191.125.120	pegasus.sdsu.edu
130.191.125.121	cpsfa.sdsu.edu
130.191.125.166	joel.sdsu.edu
130.191.127.8	aedes.sdsu.edu
130.191.127.9	www.dpc.sdsu.edu
130.191.127.99	chors.sdsu.edu
130.191.127.100	bucephalus.sdsu.edu
130.191.127.130	ibdws.sdsu.edu
130.191.127.132	co2seq.sdsu.edu
130.191.127.136	tuckoo.sdsu.edu
130.191.128.4	cbae2k3.sdsu.edu
130.191.128.5	cbant.sdsu.edu
130.191.128.27	cbatech.sdsu.edu
130.191.128.135	cbanet.sdsu.edu
130.191.128.170	mis.sdsu.edu
130.191.128.180	floyd.sdsu.edu
130.191.129.25	abarnett.sdsu.edu
130.191.129.38	amanda.sdsu.edu
130.191.129.39	timothy.sdsu.edu
130.191.129.60	inet.sdsu.edu
130.191.129.74	cba-yang.sdsu.edu
130.191.130.3	dmx.sdsu.edu
130.191.130.4	drx.sdsu.edu
130.191.130.6	ads-epo.sdsu.edu
130.191.130.7	ads-pkg.ba.sdsu.edu
130.191.130.8	ads-sym.ba.sdsu.edu
130.191.130.15	ba-fs.sdsu.edu
130.191.130.30	bluesky.sdsu.edu
130.191.130.35	airbag.sdsu.edu
130.191.130.40	casper1.ba.sdsu.edu
130.191.130.41	casper2.ba.sdsu.edu
130.191.130.129	ads-epow.sdsu.edu
130.191.130.135	bfaweb.sdsu.edu
130.191.130.145	uct.sdsu.edu
130.191.130.150	adst-gtw.ba.sdsu.edu
130.191.130.155	ads-gtw.ba.sdsu.edu
130.191.130.160	casper3.ba.sdsu.edu
130.191.131.1	rnorman.sdsu.edu
130.191.131.5	eastong.sdsu.edu
130.191.131.6	sherrard.sdsu.edu
130.191.131.54	shin.sdsu.edu
130.191.131.60	npv.sdsu.edu
130.191.131.105	ids180.sdsu.edu
130.191.135.1	technet.sdsu.edu
130.191.136.11	bam-gs-1.sdsu.edu
130.191.136.12	bam-gs-1-mac1.sdsu.edu
130.191.136.13	bam-gs-1-mac2.sdsu.edu
130.191.136.14	bam-gs-1-mac3.sdsu.edu
130.191.136.15	bam-gs-1-mac4.sdsu.edu
130.191.136.16	bam-gs-1-mac5.sdsu.edu
130.191.136.17	bam-gs-1-mac6.sdsu.edu
130.191.136.18	bam-gs-1-mac7.sdsu.edu
130.191.136.19	bam-gs-1-mac8.sdsu.edu
130.191.136.20	bam-gs-1-mac9.sdsu.edu
130.191.136.21	bam-gs-1-mac10.sdsu.edu
130.191.136.22	bam-gs-1-mac11.sdsu.edu
130.191.136.23	bam-gs-1-mac12.sdsu.edu
130.191.136.24	bam-gs-1-mac13.sdsu.edu
130.191.136.25	bam-gs-1-mac14.sdsu.edu
130.191.136.26	bam-gs-1-mac15.sdsu.edu
130.191.136.27	bam-gs-1-mac16.sdsu.edu
130.191.136.28	bam-gs-1-mac17.sdsu.edu
130.191.136.29	bam-gs-1-mac18.sdsu.edu
130.191.136.30	bam-gs-1-mac19.sdsu.edu
130.191.136.31	bam-gs-1-mac20.sdsu.edu
130.191.136.32	bam-gs-1-mac21.sdsu.edu
130.191.136.33	bam-gs-1-mac22.sdsu.edu
130.191.136.34	bam-gs-1-mac23.sdsu.edu
130.191.136.35	bam-gs-1-mac24.sdsu.edu
130.191.136.36	bam-gs-1-mac25.sdsu.edu
130.191.136.37	bam-gs-1-mac26.sdsu.edu
130.191.136.38	bam-gs-1-mac27.sdsu.edu
130.191.136.39	bam-gs-1-mac28.sdsu.edu
130.191.136.40	bam-gs-1-mac29.sdsu.edu
130.191.136.41	bam-gs-1-mac30.sdsu.edu
130.191.136.42	bam-gs-1-mac31.sdsu.edu
130.191.136.43	bam-gs-1-mac32.sdsu.edu
130.191.136.44	bam-gs-1-mac33.sdsu.edu
130.191.136.45	bam-gs-1-mac34.sdsu.edu
130.191.136.46	bam-gs-1-mac35.sdsu.edu
130.191.136.47	bam-gs-1-mac36.sdsu.edu
130.191.136.48	bam-gs-1-mac37.sdsu.edu
130.191.136.49	bam-gs-1-mac38.sdsu.edu
130.191.136.50	bam-gs-1-mac39.sdsu.edu
130.191.136.51	bam-gs-1-mac40.sdsu.edu
130.191.136.52	smart-bam254.sdsu.edu
130.191.136.55	dyn-136-55.sdsu.edu
130.191.136.56	dyn-136-56.sdsu.edu
130.191.136.57	dyn-136-57.sdsu.edu
130.191.136.58	dyn-136-58.sdsu.edu
130.191.136.59	dyn-136-59.sdsu.edu
130.191.136.60	dyn-136-60.sdsu.edu
130.191.136.61	dyn-136-61.sdsu.edu
130.191.136.62	dyn-136-62.sdsu.edu
130.191.136.63	dyn-136-63.sdsu.edu
130.191.136.64	dyn-136-64.sdsu.edu
130.191.136.65	dyn-136-65.sdsu.edu
130.191.136.66	dyn-136-66.sdsu.edu
130.191.136.67	dyn-136-67.sdsu.edu
130.191.136.68	dyn-136-68.sdsu.edu
130.191.136.69	dyn-136-69.sdsu.edu
130.191.136.70	dyn-136-70.sdsu.edu
130.191.136.71	dyn-136-71.sdsu.edu
130.191.136.72	dyn-136-72.sdsu.edu
130.191.136.73	dyn-136-73.sdsu.edu
130.191.136.74	dyn-136-74.sdsu.edu
130.191.136.75	dyn-136-75.sdsu.edu
130.191.136.76	dyn-136-76.sdsu.edu
130.191.136.77	dyn-136-77.sdsu.edu
130.191.136.78	dyn-136-78.sdsu.edu
130.191.136.79	dyn-136-79.sdsu.edu
130.191.136.80	dyn-136-80.sdsu.edu
130.191.136.81	dyn-136-81.sdsu.edu
130.191.136.82	dyn-136-82.sdsu.edu
130.191.136.83	dyn-136-83.sdsu.edu
130.191.136.84	dyn-136-84.sdsu.edu
130.191.136.85	dyn-136-85.sdsu.edu
130.191.136.86	dyn-136-86.sdsu.edu
130.191.136.87	dyn-136-87.sdsu.edu
130.191.136.88	dyn-136-88.sdsu.edu
130.191.136.89	dyn-136-89.sdsu.edu
